user_id,preferred_subject,preferred_level
U870,Business Finance,Expert Level
U871,Graphic Design,Intermediate Level
U872,Business Finance,Intermediate Level
U873,Business Finance,Intermediate Level
U874,Musical Instruments,Expert Level
U875,Web Development,Intermediate Level
U876,Musical Instruments,Beginner Level
U877,Business Finance,Beginner Level
U878,Musical Instruments,All Levels
U879,Graphic Design,All Levels
U880,Web Development,Beginner Level
U881,Musical Instruments,Expert Level
U882,Web Development,Intermediate Level
U883,Web Development,Intermediate Level
U884,Graphic Design,All Levels
U885,Web Development,All Levels
U886,Web Development,Expert Level
U887,Web Development,Intermediate Level
U888,Web Development,Expert Level
U889,Musical Instruments,Intermediate Level
U890,Musical Instruments,Expert Level
U891,Business Finance,Beginner Level
U892,Web Development,All Levels
U893,Graphic Design,Intermediate Level
U894,Web Development,Beginner Level
U895,Musical Instruments,Intermediate Level
U896,Musical Instruments,Beginner Level
U897,Business Finance,Intermediate Level
U898,Web Development,Intermediate Level
U899,Web Development,Expert Level
U900,Web Development,Expert Level
U901,Web Development,Beginner Level
U902,Graphic Design,All Levels
U903,Business Finance,All Levels
U904,Business Finance,Beginner Level
U905,Musical Instruments,Expert Level
U906,Web Development,All Levels
U907,Graphic Design,Beginner Level
U908,Musical Instruments,Beginner Level
U909,Web Development,Intermediate Level
U910,Web Development,All Levels
U911,Graphic Design,Beginner Level
U912,Graphic Design,All Levels
U913,Business Finance,All Levels
U914,Business Finance,Intermediate Level
U915,Web Development,All Levels
U916,Graphic Design,Beginner Level
U917,Web Development,All Levels
U918,Web Development,Beginner Level
U919,Business Finance,Beginner Level
U920,Musical Instruments,Beginner Level
U921,Business Finance,Expert Level
U922,Web Development,Beginner Level
U923,Web Development,All Levels
U924,Musical Instruments,Intermediate Level
U925,Web Development,Intermediate Level
U926,Web Development,All Levels
U927,Graphic Design,Expert Level
U928,Graphic Design,Expert Level
U929,Web Development,Expert Level
U930,Business Finance,Expert Level
U931,Business Finance,All Levels
U932,Graphic Design,Expert Level
U933,Graphic Design,Expert Level
U934,Business Finance,Beginner Level
U935,Graphic Design,All Levels
U936,Business Finance,All Levels
U937,Musical Instruments,Intermediate Level
U938,Musical Instruments,Expert Level
U939,Web Development,Beginner Level
U940,Business Finance,Intermediate Level
U941,Graphic Design,Expert Level
U942,Graphic Design,Expert Level
U943,Graphic Design,Beginner Level
U944,Graphic Design,Beginner Level
U945,Business Finance,Intermediate Level
U946,Graphic Design,All Levels
U947,Graphic Design,Intermediate Level
U948,Business Finance,Expert Level
U949,Web Development,Beginner Level
U950,Business Finance,Beginner Level
U951,Web Development,Expert Level
U952,Graphic Design,Beginner Level
U953,Web Development,Beginner Level
U954,Graphic Design,All Levels
U955,Graphic Design,Expert Level
U956,Musical Instruments,Intermediate Level
U957,Graphic Design,Intermediate Level
U958,Business Finance,All Levels
U959,Business Finance,Beginner Level
U960,Business Finance,All Levels
U961,Musical Instruments,Expert Level
U962,Web Development,Intermediate Level
U963,Business Finance,All Levels
U964,Business Finance,Beginner Level
U965,Web Development,Beginner Level
U966,Graphic Design,Intermediate Level
U967,Web Development,All Levels
U968,Business Finance,Expert Level
U969,Business Finance,Expert Level
U970,Business Finance,Beginner Level
U971,Graphic Design,Beginner Level
U972,Business Finance,Expert Level
U973,Graphic Design,All Levels
U974,Musical Instruments,Intermediate Level
U975,Web Development,All Levels
U976,Business Finance,Expert Level
U977,Musical Instruments,Expert Level
U978,Musical Instruments,Beginner Level
U979,Business Finance,Intermediate Level
U980,Business Finance,All Levels
U981,Web Development,Expert Level
U982,Business Finance,Expert Level
U983,Graphic Design,Expert Level
U984,Musical Instruments,Expert Level
U985,Musical Instruments,Beginner Level
U986,Graphic Design,Beginner Level
U987,Graphic Design,All Levels
U988,Business Finance,All Levels
U989,Web Development,All Levels
U990,Web Development,Expert Level
U991,Graphic Design,Intermediate Level
U992,Web Development,Beginner Level
U993,Business Finance,Beginner Level
U994,Web Development,Beginner Level
U995,Musical Instruments,Expert Level
U996,Web Development,Expert Level
U997,Web Development,All Levels
U998,Web Development,All Levels
U999,Web Development,Intermediate Level
U1000,Musical Instruments,Beginner Level
U1001,Musical Instruments,Beginner Level
U1002,Musical Instruments,Beginner Level
U1003,Web Development,Intermediate Level
U1004,Graphic Design,Intermediate Level
U1005,Musical Instruments,All Levels
U1006,Web Development,All Levels
U1007,Business Finance,Expert Level
U1008,Musical Instruments,All Levels
U1009,Musical Instruments,Beginner Level
U1010,Musical Instruments,Beginner Level
U1011,Business Finance,Beginner Level
U1012,Musical Instruments,Intermediate Level
U1013,Business Finance,Beginner Level
U1014,Musical Instruments,Expert Level
U1015,Graphic Design,All Levels
U1016,Graphic Design,All Levels
U1017,Musical Instruments,All Levels
U1018,Musical Instruments,Intermediate Level
U1019,Web Development,Intermediate Level
U1020,Business Finance,Expert Level
U1021,Business Finance,Expert Level
U1022,Musical Instruments,Expert Level
U1023,Web Development,Beginner Level
U1024,Graphic Design,Beginner Level
U1025,Web Development,Intermediate Level
U1026,Musical Instruments,Expert Level
U1027,Graphic Design,Expert Level
U1028,Musical Instruments,Intermediate Level
U1029,Musical Instruments,Beginner Level
U1030,Web Development,Beginner Level
U1031,Business Finance,Beginner Level
U1032,Web Development,Beginner Level
U1033,Business Finance,All Levels
U1034,Graphic Design,All Levels
U1035,Business Finance,Expert Level
U1036,Graphic Design,Intermediate Level
U1037,Business Finance,Intermediate Level
U1038,Musical Instruments,All Levels
U1039,Business Finance,Intermediate Level
U1040,Web Development,Beginner Level
U1041,Graphic Design,Intermediate Level
U1042,Musical Instruments,Expert Level
U1043,Web Development,All Levels
U1044,Musical Instruments,All Levels
U1045,Graphic Design,All Levels
U1046,Musical Instruments,Beginner Level
U1047,Business Finance,Beginner Level
U1048,Business Finance,Intermediate Level
U1049,Web Development,Intermediate Level
U1050,Web Development,Intermediate Level
U1051,Web Development,Intermediate Level
U1052,Business Finance,Beginner Level
U1053,Web Development,Intermediate Level
U1054,Web Development,Expert Level
U1055,Business Finance,Expert Level
U1056,Graphic Design,Intermediate Level
U1057,Business Finance,Beginner Level
U1058,Graphic Design,All Levels
U1059,Business Finance,Intermediate Level
U1060,Musical Instruments,Beginner Level
U1061,Graphic Design,Intermediate Level
U1062,Musical Instruments,Intermediate Level
U1063,Web Development,Expert Level
U1064,Graphic Design,All Levels
U1065,Graphic Design,Intermediate Level
U1066,Business Finance,Expert Level
U1067,Business Finance,Expert Level
U1068,Graphic Design,All Levels
U1069,Graphic Design,Beginner Level
U1070,Musical Instruments,Beginner Level
U1071,Musical Instruments,Intermediate Level
U1072,Musical Instruments,Beginner Level
U1073,Business Finance,Beginner Level
U1074,Web Development,Intermediate Level
U1075,Web Development,All Levels
U1076,Musical Instruments,All Levels
U1077,Web Development,All Levels
U1078,Graphic Design,Intermediate Level
U1079,Musical Instruments,All Levels
U1080,Musical Instruments,All Levels
U1081,Web Development,Expert Level
U1082,Web Development,Intermediate Level
U1083,Graphic Design,Intermediate Level
U1084,Business Finance,Beginner Level
U1085,Web Development,Intermediate Level
U1086,Web Development,All Levels
U1087,Musical Instruments,Beginner Level
U1088,Web Development,All Levels
U1089,Web Development,Expert Level
U1090,Web Development,All Levels
U1091,Web Development,Beginner Level
U1092,Musical Instruments,All Levels
U1093,Web Development,All Levels
U1094,Musical Instruments,Expert Level
U1095,Web Development,Intermediate Level
U1096,Web Development,Beginner Level
U1097,Musical Instruments,All Levels
U1098,Musical Instruments,Intermediate Level
U1099,Musical Instruments,Intermediate Level
U1100,Web Development,All Levels
U1101,Business Finance,Expert Level
U1102,Musical Instruments,Beginner Level
U1103,Musical Instruments,Beginner Level
U1104,Business Finance,Beginner Level
U1105,Web Development,Beginner Level
U1106,Graphic Design,Beginner Level
U1107,Business Finance,All Levels
U1108,Graphic Design,Expert Level
U1109,Musical Instruments,Beginner Level
U1110,Business Finance,Expert Level
U1111,Business Finance,All Levels
U1112,Graphic Design,Beginner Level
U1113,Business Finance,Expert Level
U1114,Graphic Design,Intermediate Level
U1115,Graphic Design,Expert Level
U1116,Web Development,Intermediate Level
U1117,Web Development,Intermediate Level
U1118,Business Finance,All Levels
U1119,Graphic Design,All Levels
U1120,Musical Instruments,Intermediate Level
U1121,Business Finance,Expert Level
U1122,Web Development,Intermediate Level
U1123,Musical Instruments,Intermediate Level
U1124,Business Finance,Beginner Level
U1125,Business Finance,Expert Level
U1126,Business Finance,Expert Level
U1127,Business Finance,All Levels
U1128,Web Development,Expert Level
U1129,Graphic Design,Intermediate Level
U1130,Web Development,All Levels
U1131,Business Finance,Beginner Level
U1132,Business Finance,Intermediate Level
U1133,Business Finance,Expert Level
U1134,Musical Instruments,All Levels
U1135,Musical Instruments,All Levels
U1136,Web Development,Intermediate Level
U1137,Graphic Design,Beginner Level
U1138,Musical Instruments,All Levels
U1139,Musical Instruments,All Levels
U1140,Musical Instruments,Intermediate Level
U1141,Musical Instruments,Beginner Level
U1142,Business Finance,Beginner Level
U1143,Web Development,Expert Level
U1144,Web Development,Expert Level
U1145,Graphic Design,Beginner Level
U1146,Business Finance,Expert Level
U1147,Web Development,Intermediate Level
U1148,Business Finance,Intermediate Level
U1149,Graphic Design,Expert Level
U1150,Graphic Design,Expert Level
U1151,Graphic Design,Expert Level
U1152,Graphic Design,Intermediate Level
U1153,Business Finance,Expert Level
U1154,Web Development,Intermediate Level
U1155,Web Development,Expert Level
U1156,Web Development,All Levels
U1157,Web Development,All Levels
U1158,Musical Instruments,Expert Level
U1159,Graphic Design,All Levels
U1160,Business Finance,Expert Level
U1161,Musical Instruments,Expert Level
U1162,Musical Instruments,All Levels
U1163,Musical Instruments,Beginner Level
U1164,Graphic Design,Expert Level
U1165,Business Finance,All Levels
U1166,Musical Instruments,Beginner Level
U1167,Musical Instruments,Beginner Level
U1168,Musical Instruments,Beginner Level
U1169,Business Finance,Expert Level
U1170,Musical Instruments,Expert Level
U1171,Web Development,Intermediate Level
U1172,Business Finance,Expert Level
U1173,Business Finance,Intermediate Level
U1174,Graphic Design,Intermediate Level
U1175,Graphic Design,Expert Level
U1176,Musical Instruments,Intermediate Level
U1177,Business Finance,Expert Level
U1178,Web Development,Expert Level
U1179,Business Finance,Beginner Level
U1180,Graphic Design,Intermediate Level
U1181,Business Finance,Expert Level
U1182,Graphic Design,Expert Level
U1183,Musical Instruments,Intermediate Level
U1184,Musical Instruments,Intermediate Level
U1185,Graphic Design,Beginner Level
U1186,Business Finance,All Levels
U1187,Business Finance,All Levels
U1188,Business Finance,All Levels
U1189,Business Finance,All Levels
U1190,Graphic Design,Intermediate Level
U1191,Business Finance,Expert Level
U1192,Musical Instruments,Intermediate Level
U1193,Graphic Design,All Levels
U1194,Graphic Design,Expert Level
U1195,Graphic Design,Beginner Level
U1196,Musical Instruments,All Levels
U1197,Graphic Design,Intermediate Level
U1198,Web Development,Intermediate Level
U1199,Business Finance,Intermediate Level
U1200,Musical Instruments,Expert Level
U1201,Business Finance,Intermediate Level
U1202,Web Development,Intermediate Level
U1203,Musical Instruments,Beginner Level
U1204,Graphic Design,Beginner Level
U1205,Business Finance,Expert Level
U1206,Graphic Design,Expert Level
U1207,Musical Instruments,Beginner Level
U1208,Business Finance,Beginner Level
U1209,Web Development,Beginner Level
U1210,Graphic Design,All Levels
U1211,Business Finance,All Levels
U1212,Business Finance,Intermediate Level
U1213,Web Development,Beginner Level
U1214,Graphic Design,Beginner Level
U1215,Business Finance,Intermediate Level
U1216,Graphic Design,Expert Level
U1217,Business Finance,Beginner Level
U1218,Business Finance,All Levels
U1219,Web Development,Expert Level
U1220,Web Development,Beginner Level
U1221,Musical Instruments,Intermediate Level
U1222,Graphic Design,Intermediate Level
U1223,Business Finance,Intermediate Level
U1224,Business Finance,Expert Level
U1225,Business Finance,Expert Level
U1226,Musical Instruments,Expert Level
