id,features
770,"[0.438920259475708, 0.001874851994216442, 0.9850428700447083, 0.026448383927345276, 0.3639777600765228, 0.3661835789680481, 0.36110907793045044, 0.27058735489845276, 0.15305215120315552, 0.3965410590171814, 0.058496274054050446, 0.2330557107925415, 0.29034537076950073, 0.15174661576747894, 0.0, 0.7554783821105957, 1.2018542289733887, 0.0, 0.3067508339881897, 0.1531759351491928]"
780,"[0.1532566398382187, 0.464572548866272, 0.2977435886859894, 0.6731100678443909, 0.3439628779888153, 0.5264135599136353, 0.6403958201408386, 0.06569022685289383, 0.0, 0.44539886713027954, 0.10143578797578812, 0.5207154750823975, 0.9898647665977478, 0.17482757568359375, 0.599371612071991, 0.4698551297187805, 0.6576679348945618, 0.0, 0.0, 0.27091196179389954]"
790,"[0.5491346120834351, 0.601451575756073, 0.2427966296672821, 0.0, 0.49004286527633667, 0.0, 0.09294717013835907, 0.7952398657798767, 0.36623889207839966, 0.19287535548210144, 0.6908234357833862, 0.25814878940582275, 0.15813769400119781, 1.3488264083862305, 0.3099237084388733, 0.39649784564971924, 0.23765644431114197, 0.04339190199971199, 0.0, 0.0]"
800,"[0.0, 0.10174796730279922, 0.0, 0.9885586500167847, 0.17812173068523407, 0.0015012522926554084, 1.0466679334640503, 1.1249028444290161, 0.9452849626541138, 0.46967482566833496, 0.3871152997016907, 0.08041374385356903, 0.15975506603717804, 0.018964234739542007, 0.0, 0.49027788639068604, 0.0, 0.0, 0.27709200978279114, 0.8067378401756287]"
810,"[0.632082462310791, 0.0, 0.0, 0.0, 0.011658517643809319, 0.5140888690948486, 0.0, 0.4816080331802368, 0.3278375566005707, 0.08084817230701447, 0.00673258863389492, 1.102950096130371, 0.47605013847351074, 0.5207841992378235, 0.0, 0.4326536953449249, 0.5832021832466125, 0.3477861285209656, 0.0, 1.026769757270813]"
820,"[0.0, 0.29268866777420044, 0.06980250030755997, 0.013764218427240849, 0.6774584650993347, 0.2759580910205841, 0.17547506093978882, 0.06328880041837692, 0.9858518838882446, 0.2368505299091339, 0.47066858410835266, 0.0, 0.0420074537396431, 1.0856308937072754, 0.8379172682762146, 0.2607979476451874, 0.702137291431427, 0.0, 0.5622583627700806, 0.4209323227405548]"
830,"[0.7594110369682312, 0.8244114518165588, 0.0, 0.0, 0.0, 0.4605662226676941, 0.8915466666221619, 0.0, 0.676480770111084, 0.032843854278326035, 0.09831427037715912, 0.621458888053894, 0.0, 0.5150977969169617, 0.461228609085083, 0.0, 0.0997023731470108, 0.8552852869033813, 0.0, 0.4471907913684845]"
840,"[0.5520796179771423, 0.19731460511684418, 1.227532982826233, 0.520409882068634, 0.06325947493314743, 0.28079232573509216, 0.0, 0.16776089370250702, 0.0, 0.1919858306646347, 0.05993535742163658, 0.15420931577682495, 0.19501937925815582, 0.08223524689674377, 0.2353568971157074, 1.2676290273666382, 0.033925268799066544, 0.9270715117454529, 0.4037640690803528, 0.0]"
850,"[0.14534904062747955, 0.38064101338386536, 0.1389898955821991, 0.0, 0.9904026389122009, 0.0, 0.0, 0.8311684131622314, 0.5523061156272888, 0.05797566473484039, 0.5550243854522705, 0.27587607502937317, 0.791354238986969, 0.17190977931022644, 0.4779724180698395, 0.5101277232170105, 0.0, 0.0, 1.289435625076294, 0.0]"
860,"[0.11657804995775223, 0.0, 0.05049996078014374, 0.6150883436203003, 0.6034899950027466, 0.7299964427947998, 0.06523565948009491, 0.6446214318275452, 0.09817209094762802, 0.17483828961849213, 0.17323032021522522, 0.263558030128479, 0.845802903175354, 1.175822138786316, 0.0, 0.06289530545473099, 0.0, 0.4668855369091034, 0.8854031562805176, 0.007440109737217426]"
870,"[0.6404091119766235, 0.0, 0.4471900165081024, 0.0, 0.5107210278511047, 0.890116274356842, 0.0, 0.8799101710319519, 0.32745546102523804, 0.0, 0.3564947247505188, 0.38911619782447815, 0.0, 0.7586579918861389, 0.4869869649410248, 0.7874789237976074, 0.0, 0.22520014643669128, 0.47840452194213867, 0.0]"
880,"[0.0, 0.04998243600130081, 0.29437780380249023, 0.025761505588889122, 0.49334701895713806, 0.8655193448066711, 0.6291835904121399, 0.08227246254682541, 0.854073703289032, 0.4593673348426819, 0.3303205966949463, 0.0, 0.0, 1.1763451099395752, 0.037631556391716, 0.5024943351745605, 0.02146298997104168, 0.22918613255023956, 0.10706412047147751, 0.4307541847229004]"
890,"[0.0, 0.0, 0.07517582923173904, 0.7503408789634705, 0.6766952872276306, 0.04909942299127579, 0.3692100942134857, 0.23710089921951294, 0.0, 1.0836453437805176, 0.20065662264823914, 0.8326578736305237, 0.0, 0.0, 0.7110558748245239, 0.7589094042778015, 0.8842613697052002, 0.15050464868545532, 0.12484169751405716, 0.0]"
900,"[0.0, 0.22699087858200073, 0.0, 0.48806527256965637, 0.32641032338142395, 0.11423905938863754, 0.025413723662495613, 0.7358781695365906, 0.4403683841228485, 0.14214563369750977, 0.3802558183670044, 0.07696687430143356, 1.0990371704101562, 0.09431860595941544, 0.07013099640607834, 0.7215798497200012, 0.8894327282905579, 0.5445365905761719, 0.0, 0.7591518759727478]"
910,"[0.0, 0.6528750658035278, 0.46280232071876526, 0.4842316210269928, 0.30956777930259705, 1.2196910381317139, 0.6756905913352966, 0.0, 0.09455215930938721, 0.05698421970009804, 0.0, 0.28469616174697876, 0.032425541430711746, 0.2987881600856781, 0.0, 0.5272147059440613, 0.0, 0.0, 0.37501227855682373, 0.48240190744400024]"
920,"[0.07143325358629227, 0.6622388958930969, 0.17028331756591797, 0.9298767447471619, 0.0, 1.2988767623901367, 0.0, 0.07870316505432129, 0.052247755229473114, 0.44606032967567444, 0.5582948327064514, 0.039880312979221344, 0.024163732305169106, 0.9314534068107605, 0.42380043864250183, 0.18737195432186127, 0.10570049285888672, 0.03962546959519386, 0.9257640242576599, 0.25669237971305847]"
930,"[0.24189160764217377, 0.2115488052368164, 1.375361680984497, 0.3075403571128845, 0.48115235567092896, 0.17814037203788757, 0.3260955214500427, 0.47239208221435547, 0.0, 1.113388180732727, 0.045159634202718735, 0.38776707649230957, 0.0337238609790802, 0.010557622648775578, 0.2160143107175827, 0.8279972672462463, 0.12868715822696686, 0.0941554456949234, 0.19441844522953033, 0.03272777423262596]"
940,"[0.7437787055969238, 0.244118332862854, 0.11530810594558716, 0.06447835266590118, 0.001396683044731617, 0.7670727372169495, 0.6493301391601562, 0.0, 0.45415958762168884, 0.13454684615135193, 0.8594253063201904, 0.21071802079677582, 0.0, 0.7897871732711792, 0.8936396241188049, 0.0, 0.27228057384490967, 0.9463112354278564, 0.0, 0.40315476059913635]"
950,"[0.0, 0.8849001526832581, 0.06319326162338257, 0.9669289588928223, 0.8787335157394409, 0.0, 0.011226395145058632, 0.14268293976783752, 0.258626788854599, 0.0, 0.949554443359375, 0.4378788471221924, 0.7283609509468079, 0.0, 0.0, 0.06999890506267548, 0.0, 0.863115131855011, 0.0, 0.37408164143562317]"
960,"[0.06179860234260559, 0.9594669938087463, 0.18153859674930573, 0.0, 0.7219170331954956, 0.7010564208030701, 0.26784729957580566, 0.17322120070457458, 0.1282564103603363, 0.0, 0.0, 0.8536074757575989, 0.6114508509635925, 0.608628511428833, 0.012545174919068813, 0.0030255967285484076, 0.8650093078613281, 0.6137843132019043, 0.38701295852661133, 0.0]"
970,"[0.25538864731788635, 0.8174542784690857, 0.4214180111885071, 0.0, 0.729642391204834, 0.0, 0.0, 0.22849716246128082, 1.2268242835998535, 0.0, 0.14035968482494354, 0.0, 0.19565273821353912, 0.7956314086914062, 0.41904518008232117, 0.6727801561355591, 0.0, 0.9378998279571533, 0.5381060838699341, 0.024994000792503357]"
980,"[0.0, 0.0, 0.3961569368839264, 0.6642283201217651, 0.08902162313461304, 0.5034965872764587, 0.0, 0.21286208927631378, 0.0, 0.991334080696106, 0.0, 0.46466365456581116, 0.06763552874326706, 0.23722343146800995, 1.4162770509719849, 0.30486276745796204, 0.3476315140724182, 0.09276971966028214, 0.05759297311306, 0.09235181659460068]"
990,"[0.8399649858474731, 0.0, 0.2878933548927307, 0.028410790488123894, 0.6368404030799866, 0.1163429245352745, 1.3110291957855225, 0.2609643340110779, 1.2617824077606201, 0.0, 0.21651901304721832, 0.6031268835067749, 0.0, 0.08800116926431656, 0.1811095029115677, 0.26149046421051025, 0.3752274215221405, 0.0, 0.0, 0.4728161692619324]"
1000,"[0.44129061698913574, 0.0, 0.8433884382247925, 0.35934698581695557, 0.029416775330901146, 1.086630940437317, 0.7087922096252441, 0.0, 0.9099799394607544, 0.3909779489040375, 0.2714747190475464, 0.2470187246799469, 0.0, 0.5911818146705627, 0.0, 0.3091137409210205, 0.0, 0.33743396401405334, 0.734111487865448, 0.0]"
1010,"[0.14477622509002686, 0.0, 0.6009781956672668, 0.0, 0.7394441962242126, 0.1314985305070877, 0.40060174465179443, 0.0, 1.4451991319656372, 0.4800114333629608, 0.8076187372207642, 0.1487680822610855, 0.6009771227836609, 0.0, 0.45763662457466125, 0.0, 0.3683270812034607, 0.6394758224487305, 0.193170964717865, 0.0]"
1020,"[0.6458585262298584, 0.0, 0.0, 0.20550836622714996, 0.5345223546028137, 0.04724273830652237, 1.1102076768875122, 0.0, 0.5489421486854553, 0.13121382892131805, 0.14773306250572205, 1.1169193983078003, 0.055791351944208145, 0.0, 0.0, 0.8864854574203491, 0.7136287093162537, 0.0, 0.5843240022659302, 0.3605676591396332]"
1030,"[0.41044968366622925, 0.0, 0.47341689467430115, 0.7896332144737244, 0.8437706828117371, 0.0, 0.7824111580848694, 0.6337405443191528, 0.0, 0.0038841853383928537, 0.21137286722660065, 0.0, 0.12236108630895615, 0.0, 0.0, 0.9300913214683533, 0.051290981471538544, 0.3810645341873169, 0.834807813167572, 0.7537115216255188]"
1040,"[0.12401891499757767, 0.11355549097061157, 0.3599656820297241, 0.20774789154529572, 0.21351753175258636, 0.10227300971746445, 1.2706706523895264, 0.11091183125972748, 0.0, 0.11200357973575592, 0.4686336815357208, 0.1314193159341812, 0.3794495463371277, 0.0449439138174057, 0.7146756649017334, 1.0615812540054321, 0.4433095157146454, 1.0357400178909302, 0.08925213664770126, 0.6552047729492188]"
1050,"[0.8153002858161926, 0.21559400856494904, 0.0, 0.902661919593811, 0.393481582403183, 0.0, 0.5148456692695618, 0.0, 0.2538551986217499, 0.0, 1.2420411109924316, 0.13262183964252472, 0.3566097319126129, 0.53101646900177, 0.0, 0.3943609893321991, 0.12627089023590088, 0.12030893564224243, 0.22865837812423706, 0.8405646681785583]"
1060,"[0.12112284451723099, 0.15123942494392395, 0.4495137929916382, 0.0, 0.0, 0.0, 0.24385888874530792, 0.024538977071642876, 0.5884741544723511, 0.9452264308929443, 0.0, 0.6636341214179993, 0.007885671220719814, 0.0939415842294693, 0.7214458584785461, 0.2720947861671448, 0.8259496688842773, 1.130293846130371, 0.5075597763061523, 0.0]"
1070,"[0.8295378684997559, 0.5885862112045288, 0.7330058217048645, 0.6275748014450073, 0.7358307838439941, 0.5961887836456299, 0.7199065089225769, 0.0, 0.2750258147716522, 0.24752023816108704, 0.0, 0.0, 0.9795283675193787, 0.0, 0.0993260070681572, 0.34491968154907227, 0.7581007480621338, 0.0, 0.0, 0.43059656023979187]"
1080,"[0.30579128861427307, 0.45450231432914734, 0.37717801332473755, 0.0, 0.2887190282344818, 0.0, 0.7796249985694885, 0.22837483882904053, 0.29618918895721436, 1.3163751363754272, 0.009213306941092014, 0.22375130653381348, 1.2265429496765137, 0.4273321330547333, 0.24039380252361298, 0.44170519709587097, 0.0, 0.11160523444414139, 0.0, 0.1324937343597412]"
1090,"[0.18193528056144714, 0.8262246251106262, 0.30192089080810547, 0.0, 0.18744514882564545, 0.025811512023210526, 0.0, 0.0, 0.7131059169769287, 0.11750873923301697, 0.655175507068634, 0.006908276583999395, 0.18113622069358826, 0.2076212763786316, 0.58254474401474, 1.1525180339813232, 0.9244772791862488, 0.09713765978813171, 0.511067271232605, 0.0]"
1100,"[0.017450617626309395, 0.18937280774116516, 0.7761914134025574, 0.358205646276474, 0.26187583804130554, 0.0, 0.7300786375999451, 0.4230983853340149, 0.1908125877380371, 0.0, 0.0, 0.0, 0.05784391611814499, 1.1061166524887085, 0.0, 0.5768802762031555, 0.0, 0.16036157310009003, 1.1044093370437622, 0.15356825292110443]"
1110,"[0.5022839903831482, 0.2624570429325104, 0.47268810868263245, 0.11757203936576843, 0.0, 0.04401044175028801, 0.0, 0.3032357096672058, 0.2771732211112976, 1.1465283632278442, 0.7351932525634766, 0.10127871483564377, 0.0, 0.9835320711135864, 0.7192162275314331, 0.22043867409229279, 0.21604812145233154, 0.03634238988161087, 0.08833151310682297, 0.08800017088651657]"
1120,"[0.10256271809339523, 0.27972516417503357, 0.5177828073501587, 1.1852591037750244, 0.287019282579422, 0.3867933750152588, 0.0, 0.6401202082633972, 0.0, 0.03681440278887749, 0.22380588948726654, 0.7201295495033264, 0.536736249923706, 0.8030838370323181, 0.10750516504049301, 0.0, 0.7764706611633301, 0.5718669891357422, 0.0, 0.0]"
1130,"[0.007242427673190832, 0.0, 0.12391369789838791, 0.0, 0.37199872732162476, 0.24494947493076324, 0.31492236256599426, 0.017067618668079376, 0.26396802067756653, 0.024401694536209106, 0.0, 0.1632303148508072, 0.14010366797447205, 1.0445314645767212, 0.5384042263031006, 0.1023905947804451, 0.23870280385017395, 0.5831974744796753, 0.9661543369293213, 1.24959397315979]"
1140,"[0.6393108367919922, 0.48052504658699036, 0.0, 1.0062053203582764, 0.2337862104177475, 0.4023078978061676, 0.6476795077323914, 0.19763509929180145, 0.8169453740119934, 0.2604146897792816, 0.12990662455558777, 0.15608321130275726, 0.38284143805503845, 0.30227041244506836, 1.067354440689087, 0.726459801197052, 0.06743228435516357, 0.0, 0.05077388882637024, 0.4548586308956146]"
1150,"[0.07707832753658295, 0.1629912257194519, 0.003977321553975344, 0.6167267560958862, 0.4783126413822174, 0.46930646896362305, 0.41673606634140015, 0.5841434597969055, 0.9389265775680542, 0.0, 0.4873676002025604, 0.3671579957008362, 0.0, 0.0682838186621666, 0.080935537815094, 1.4414455890655518, 0.008669503964483738, 0.15777669847011566, 0.3858017921447754, 0.46512359380722046]"
1160,"[0.0, 1.0608714818954468, 0.3242349326610565, 0.28350013494491577, 0.0, 0.8359870910644531, 0.2575199007987976, 0.3782990872859955, 0.29786574840545654, 0.0, 0.0, 0.26369336247444153, 0.0, 0.0, 0.014993570744991302, 0.2210932821035385, 1.1509404182434082, 0.04719499871134758, 0.0, 0.6773543953895569]"
1170,"[0.0, 0.1133459135890007, 0.4119521677494049, 0.0, 0.12446239590644836, 0.0, 0.5075497627258301, 0.5508363246917725, 0.09686258435249329, 0.0, 0.0, 0.1634349375963211, 0.7109752297401428, 0.34826430678367615, 0.8847227096557617, 0.004458175506442785, 0.6891313195228577, 0.657269299030304, 0.5567218065261841, 0.9736719727516174]"
1180,"[0.0, 0.0, 0.16915825009346008, 0.0899880900979042, 0.0, 0.036944400519132614, 0.5819292664527893, 0.4142311215400696, 0.8237966895103455, 0.6111336350440979, 0.7184351086616516, 0.0, 0.5002313852310181, 0.0, 0.45269039273262024, 0.4419498145580292, 0.7642431855201721, 0.31012478470802307, 0.6276400089263916, 0.8601877093315125]"
1190,"[0.14290249347686768, 0.0, 1.3173208236694336, 0.43919995427131653, 1.3202413320541382, 0.3091985881328583, 0.15811298787593842, 0.604292631149292, 0.0, 0.0, 0.2483750432729721, 0.34503448009490967, 0.0, 0.0, 0.18886485695838928, 0.1265389621257782, 0.3582894206047058, 0.32584014534950256, 0.36524519324302673, 0.0]"
1200,"[0.0, 0.44948381185531616, 1.1420100927352905, 0.38923412561416626, 0.0, 0.0, 0.0, 0.5853886008262634, 0.6227737069129944, 0.8302229642868042, 0.13038520514965057, 0.19222979247570038, 0.6806103587150574, 0.0, 0.4985319674015045, 0.0, 0.541714608669281, 0.16925694048404694, 0.3255011737346649, 0.0]"
1210,"[0.0, 0.1042676642537117, 0.9621521234512329, 0.8041126132011414, 0.3212723433971405, 0.0644766241312027, 0.3608197271823883, 1.0152156352996826, 0.0, 0.0, 0.5738735795021057, 0.3846580386161804, 0.0, 0.5442692637443542, 0.5072547197341919, 0.6069449782371521, 0.42565134167671204, 0.3469042181968689, 0.24187441170215607, 0.019602177664637566]"
1220,"[1.0051935911178589, 0.2145662158727646, 0.0, 0.870475172996521, 1.018504023551941, 0.27253592014312744, 0.8691849112510681, 0.029452232643961906, 0.0, 0.08550906926393509, 0.440861314535141, 0.5268524885177612, 0.08450296521186829, 0.4170992076396942, 0.0, 0.7364322543144226, 0.05910661444067955, 0.0, 0.02005569450557232, 0.6917591691017151]"
1230,"[0.8822203874588013, 0.0, 0.9675387740135193, 0.720188319683075, 1.2341119050979614, 0.1388099193572998, 0.039978377521038055, 0.019979063421487808, 0.0, 0.03269588574767113, 0.43091705441474915, 0.7683382630348206, 0.0, 0.2989482581615448, 0.0, 0.0, 0.10158127546310425, 0.40154892206192017, 0.11520393937826157, 0.3790253698825836]"
1240,"[0.0, 0.0, 0.3763006031513214, 0.3897588551044464, 0.37963205575942993, 0.0, 0.0, 0.5241262316703796, 0.9787626266479492, 0.21382565796375275, 0.0, 0.8655412197113037, 0.0, 0.7916661500930786, 0.812473475933075, 0.4012924134731293, 0.10908053070306778, 0.8111240863800049, 0.6096212267875671, 0.3517872393131256]"
1250,"[0.0, 0.1896684318780899, 0.19267471134662628, 0.5201001167297363, 0.0, 0.0, 0.7157129049301147, 0.5683197975158691, 0.3729287087917328, 1.1157691478729248, 0.07924159616231918, 0.3633618950843811, 0.5494399070739746, 0.8595139384269714, 0.0, 0.0, 0.612280547618866, 0.08405911177396774, 0.1920994371175766, 0.0]"
1260,"[0.4875917136669159, 0.3892787992954254, 0.0, 0.0, 0.27273714542388916, 0.0, 0.20803731679916382, 0.040367115288972855, 0.637728214263916, 0.3139825761318207, 1.190621018409729, 0.0, 0.022205989807844162, 0.21861816942691803, 0.34512004256248474, 0.0, 1.0955243110656738, 0.0, 0.0, 0.8975321650505066]"
1270,"[0.0, 0.7761481404304504, 0.11002761125564575, 0.5949009656906128, 0.03196249157190323, 0.2475910782814026, 0.2556191682815552, 0.0, 0.11799034476280212, 0.11279423534870148, 0.1920449286699295, 1.0344300270080566, 0.7283803224563599, 0.2573758363723755, 0.9594209790229797, 0.05125606805086136, 0.062254056334495544, 0.024864578619599342, 0.0, 0.44866225123405457]"
1280,"[0.5610843896865845, 0.40555089712142944, 0.27511975169181824, 0.010307450778782368, 0.02706904709339142, 0.0, 0.3362467288970947, 1.1135538816452026, 0.7798164486885071, 1.2746719121932983, 0.0, 0.3357880115509033, 0.4895293414592743, 0.04409855976700783, 0.8743297457695007, 0.2674398422241211, 0.5298275351524353, 0.15695632994174957, 0.0, 0.0]"
1290,"[0.045978739857673645, 0.0, 1.1654049158096313, 0.1862431764602661, 0.16296444833278656, 0.48289042711257935, 0.3343839943408966, 0.0, 0.0, 0.2533974051475525, 0.42397356033325195, 0.0, 0.7208939790725708, 0.06588149815797806, 0.7031956911087036, 0.0, 0.2700560390949249, 0.806782066822052, 0.4161970615386963, 0.6499707102775574]"
1300,"[0.80864417552948, 0.6446287631988525, 0.0, 1.0669326782226562, 0.6380546689033508, 0.4586506187915802, 0.16251513361930847, 0.3500734865665436, 0.3561709225177765, 0.5765795111656189, 0.0, 0.01683902181684971, 0.17667239904403687, 0.0702112689614296, 0.7902365922927856, 0.6097366809844971, 0.35976871848106384, 0.49193188548088074, 0.0, 0.2885318100452423]"
